TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,TransactionType,Location,IP Address,Channel,CustomerOccupation,PreviousTransactionDate,TransactionAmount_Binned,CustomerAge_Binned
73.23000000000002,26.0,13.999999999999986,1.0,787.7399999999998,2023-11-28 16:49:27,Credit,Milwaukee,91.204.200.167,Online,Retired,2024-11-04 08:08:02,Low,Young
1362.5500000000002,29.0,106.0,1.0,2429.68,2023-07-10 17:15:27,Debit,Columbus,188.205.152.176,ATM,Retired,2024-11-04 08:10:31,Low,Young
792.57,19.0,164.0,1.0,770.3699999999999,2023-06-26 18:25:21,Debit,Virginia Beach,62.27.235.199,Online,Engineer,2024-11-04 08:07:53,Low,
237.06,71.0,46.0,1.0,1182.7699999999995,2023-01-13 16:44:26,Debit,Chicago,136.104.90.223,ATM,Engineer,2024-11-04 08:11:40,Low,Young
34.170000000000016,54.0,54.0,1.0,726.5500000000002,2023-12-19 16:55:17,Debit,Indianapolis,129.102.184.189,Branch,Retired,2024-11-04 08:10:02,Low,Young
740.25,41.0,123.0,1.0,14464.3,2023-09-28 16:20:57,Debit,San Diego,35.67.21.23,Branch,Doctor,2024-11-04 08:11:01,,
453.54,58.0,82.0,1.0,12046.3,2023-01-09 16:54:58,Debit,Boston,80.92.209.207,ATM,Student,2024-11-04 08:09:39,Low,
300.47,73.0,100.0,1.0,7885.64,2023-11-07 16:46:04,Debit,Mesa,178.34.103.183,ATM,Doctor,2024-11-04 08:11:27,,Young
110.93,19.0,201.0,1.0,1952.35,2023-11-29 18:10:30,Debit,Boston,12.246.170.239,ATM,Student,2024-11-04 08:11:52,Low,
201.69,59.0,299.0,1.0,7328.52,2023-11-02 16:36:37,Debit,Oklahoma City,216.151.64.40,ATM,Doctor,2024-11-04 08:06:52,Low,
399.21,59.0,109.0,1.0,3210.39,2023-10-23 18:54:48,Credit,Denver,101.90.40.193,Branch,Engineer,2024-11-04 08:06:58,,Young
1041.88,78.0,57.0,1.0,5726.2,2023-01-23 16:50:31,Debit,Fort Worth,160.74.183.38,ATM,Doctor,2024-11-04 08:09:17,,Young
630.36,62.0,52.0,1.0,1363.65,2023-11-13 18:26:24,Debit,San Jose,93.170.203.44,ATM,Doctor,2024-11-04 08:12:22,,
10.939999999999998,60.0,245.0,1.0,1241.9899999999998,2023-09-19 17:16:46,Credit,Milwaukee,161.25.82.11,ATM,Retired,2024-11-04 08:07:36,,Young
215.9,38.0,235.0,1.0,7873.28,2023-11-27 16:05:27,Debit,Memphis,107.247.202.71,Branch,Engineer,2024-11-04 08:10:54,Low,Young
1422.5500000000002,79.0,165.0,1.0,5674.32,2023-01-17 16:03:41,Credit,Fort Worth,63.67.150.226,Online,Retired,2024-11-04 08:06:43,,Young
226.37,49.0,141.0,1.0,9840.04,2023-05-04 16:44:56,Credit,Louisville,13.88.251.53,Online,Engineer,2024-11-04 08:08:06,,
444.89,43.0,101.0,1.0,10328.23,2023-02-06 17:57:28,Debit,Portland,211.97.88.141,Branch,Engineer,2024-11-04 08:10:37,Low,
280.57,25.0,24.0,1.0,293.2399999999998,2023-10-23 17:16:20,Debit,Nashville,32.13.122.242,ATM,Student,2024-11-04 08:11:52,,
488.54,52.0,132.0,1.0,7486.63,2023-07-31 16:13:12,Credit,Memphis,85.240.254.83,Online,Engineer,2024-11-04 08:08:18,,Young
3.3000000000000114,50.0,131.0,1.0,11385.37,2024-01-01 16:08:49,Debit,Louisville,148.25.159.90,Branch,Retired,2024-11-04 08:11:28,,Young
199.39,69.0,165.0,1.0,7264.79,2023-02-20 17:30:19,Credit,Atlanta,188.205.152.176,Branch,Retired,2024-11-04 08:11:17,,Young
20.360000000000014,62.0,75.0,1.0,2762.48,2023-11-06 17:22:58,Debit,Philadelphia,29.168.185.63,Branch,Student,2024-11-04 08:07:21,,
113.64000000000001,,32.0,1.0,6675.03,2023-10-19 16:14:15,Debit,Fresno,60.166.231.236,Online,Student,2024-11-04 08:09:56,Low,
493.11,53.0,236.0,1.0,7432.99,2023-09-12 16:43:27,Credit,Virginia Beach,62.152.134.92,Online,Doctor,2024-11-04 08:08:33,Low,Young
307.41,19.0,13.999999999999986,1.0,1057.0000000000005,2023-01-09 16:09:48,Debit,Atlanta,196.121.240.10,ATM,Engineer,2024-11-04 08:11:21,,Young
11.180000000000007,43.0,161.0,1.0,5956.89,2023-09-04 18:13:25,Debit,Phoenix,177.116.108.246,Online,Engineer,2024-11-04 08:09:35,Low,Young
313.82,59.0,151.0,1.0,7261.59,2023-12-22 16:27:49,Debit,San Francisco,124.180.225.109,Branch,Retired,2024-11-04 08:09:59,Low,Young
51.0,64.0,107.0,,4943.16,2023-08-30 16:11:47,Debit,Seattle,52.196.112.199,ATM,Student,2024-11-04 08:10:35,,
140.98,60.0,100.0,1.0,8127.48,2023-12-25 16:58:19,Debit,Atlanta,96.115.67.230,Online,Student,2024-11-04 08:11:36,,
288.04,68.0,63.0,1.0,1748.02,2023-05-08 16:45:11,Credit,Kansas City,168.55.35.243,Branch,Doctor,2024-11-04 08:11:36,,
800.55,31.0,108.0,1.0,9660.22,2023-02-13 17:18:15,Debit,San Jose,6.44.165.160,Online,Student,2024-11-04 08:10:09,Low,
485.54,46.0,143.0,1.0,6371.51,2023-09-06 16:28:38,Debit,Memphis,80.92.209.207,ATM,Doctor,2024-11-04 08:08:15,Low,Young
521.15,54.0,214.0,1.0,9442.47,2023-05-26 18:12:50,Credit,Portland,201.114.165.141,Branch,Engineer,2024-11-04 08:07:23,Low,Young
321.79,63.0,,1.0,5959.2,2023-09-18 17:31:23,Debit,Boston,135.29.211.116,ATM,Student,2024-11-04 08:11:00,,
304.93,65.0,158.0,1.0,13531.22,2023-08-14 18:13:38,Debit,Los Angeles,111.226.226.202,ATM,Engineer,2024-11-04 08:08:06,,Young
432.08,40.0,145.0,1.0,11500.62,2023-02-08 18:18:07,Credit,Seattle,150.231.20.169,Online,Student,2024-11-04 08:07:05,,
694.2,61.0,72.0,1.0,1389.37,2023-07-19 16:57:01,Debit,Sacramento,82.75.200.117,Branch,Retired,2024-11-04 08:11:58,Low,Young
116.86000000000001,55.0,171.0,1.0,6706.56,2023-07-31 16:01:00,Debit,Louisville,81.102.230.41,Branch,Engineer,2024-11-04 08:11:13,Low,
,57.0,149.0,1.0,7175.29,2023-04-05 18:37:10,Debit,Fort Worth,152.234.65.155,ATM,Engineer,2024-11-04 08:08:25,,
74.88,25.0,202.0,1.0,420.6700000000001,2023-07-07 16:38:12,Debit,Las Vegas,104.80.232.55,Online,Engineer,2024-11-04 08:10:49,Low,
,75.0,99.0,1.0,7323.53,2023-07-03 18:01:00,Credit,Washington,26.240.219.199,Online,Engineer,2024-11-04 08:11:05,,
134.7,50.0,106.0,,8395.85,2023-02-06 16:09:48,Debit,Denver,211.42.9.0,Branch,Retired,2024-11-04 08:08:43,,Young
890.24,33.0,161.0,1.0,5140.93,2023-08-25 16:52:28,Debit,San Francisco,198.73.211.114,Online,Retired,2024-11-04 08:06:31,,Young
361.27,63.0,180.0,1.0,7945.57,2023-06-01 16:51:11,Debit,San Jose,134.222.122.238,ATM,Engineer,2024-11-04 08:07:55,,
131.56,44.0,42.0,1.0,5873.54,2023-03-28 18:30:25,Debit,El Paso,89.21.156.229,Online,Student,2024-11-04 08:10:28,,
485.51,76.0,37.0,1.0,3074.45,2023-05-23 16:03:54,Debit,Baltimore,134.247.5.188,Online,Doctor,2024-11-04 08:10:16,,
547.87,64.0,131.0,1.0,6155.76,2023-10-31 16:48:01,Debit,New York,207.157.126.125,Branch,Doctor,2024-11-04 08:06:28,Low,Young
457.3,28.0,15.0,1.0,8318.29,2023-04-24 18:33:29,Debit,Denver,125.89.163.224,Online,Retired,2024-11-04 08:06:26,,Young
506.24,58.0,64.0,1.0,230.09000000000015,2023-09-05 16:55:47,Debit,Fresno,164.75.163.220,Branch,Retired,2024-11-04 08:07:36,Low,Young
486.59,57.0,119.0,1.0,2513.56,2023-12-25 17:19:08,Debit,Raleigh,191.82.103.198,ATM,Retired,2024-11-04 08:11:49,,Young
163.68,41.0,292.0,1.0,10090.05,2023-10-16 16:15:54,Debit,Washington,112.56.160.202,Branch,Engineer,2024-11-04 08:12:04,Low,Young
581.65,22.0,176.0,1.0,480.1899999999996,2023-11-23 16:15:59,Debit,Seattle,98.39.212.221,ATM,Engineer,2024-11-04 08:11:38,,Young
52.01000000000002,48.0,85.0,1.0,1120.8799999999997,2023-02-09 17:50:23,Debit,Philadelphia,85.239.236.80,Online,Student,2024-11-04 08:08:01,,
630.24,21.0,62.0,1.0,370.8100000000004,2023-01-09 16:54:30,Credit,San Antonio,146.69.70.214,Online,Student,2024-11-04 08:09:49,Low,
523.74,43.0,159.0,1.0,13498.55,2023-12-19 16:46:08,Debit,San Diego,41.0.10.107,ATM,Doctor,2024-11-04 08:08:56,,Young
705.6,40.0,124.0,3.0,14804.7,2023-01-19 16:14:12,Debit,Miami,162.207.77.170,Branch,Retired,2024-11-04 08:09:17,,Young
217.5,46.0,35.0,1.0,3057.4,2023-05-05 16:04:36,Credit,New York,217.233.219.196,Branch,Doctor,2024-11-04 08:11:16,,
91.48000000000002,51.0,141.0,1.0,14942.78,2023-07-10 16:40:15,Credit,San Francisco,138.87.180.254,Online,Student,2024-11-04 08:07:09,,
5.25,39.0,49.0,1.0,14143.32,2023-09-29 18:54:28,Debit,Virginia Beach,158.135.64.240,Branch,Student,2024-11-04 08:07:27,,
54.03,56.0,161.0,1.0,6736.3,2023-07-21 17:02:42,Debit,Boston,21.190.11.223,ATM,Student,2024-11-04 08:10:45,,
736.73,48.0,10.0,1.0,3313.07,2023-10-09 18:28:04,Debit,Las Vegas,198.39.35.23,ATM,Retired,2024-11-04 08:11:16,Low,Young
368.91,54.0,13.999999999999986,1.0,829.71,2023-12-01 18:46:28,Debit,Dallas,173.232.121.213,Online,Retired,2024-11-04 08:07:25,Low,Young
33.06,53.0,170.0,1.0,1540.87,2023-05-05 16:31:53,Debit,Los Angeles,125.89.163.224,ATM,Student,2024-11-04 08:09:03,Low,
66.5,32.0,144.0,1.0,6820.23,2023-08-21 18:09:24,Debit,Fort Worth,171.101.134.74,Branch,Engineer,2024-11-04 08:07:28,,Young
177.08,35.0,85.0,1.0,13475.14,2023-10-02 16:03:09,Debit,Phoenix,132.127.5.187,ATM,Engineer,2024-11-04 08:06:59,Low,
588.54,32.0,130.0,1.0,714.4499999999998,2023-06-26 16:40:21,Debit,San Francisco,82.88.241.226,ATM,Retired,2024-11-04 08:11:03,,Young
173.5,21.0,282.0,1.0,1306.9099999999999,2023-03-06 16:46:57,Debit,Oklahoma City,89.6.100.149,Branch,Student,2024-11-04 08:08:53,Low,
78.32999999999998,56.0,189.0,1.0,7255.33,2023-10-16 16:09:47,Debit,Washington,64.89.183.39,ATM,Retired,2024-11-04 08:11:50,,Young
40.65999999999997,59.0,156.0,1.0,1153.8400000000001,2023-11-21 16:23:41,Credit,Fort Worth,63.67.150.226,Branch,Engineer,2024-11-04 08:11:10,,Young
97.22,77.0,55.0,1.0,6647.73,2023-07-31 16:35:59,Credit,Houston,24.181.236.233,Online,Engineer,2024-11-04 08:11:27,Low,
34.06999999999999,22.0,81.0,1.0,8709.77,2023-06-29 16:16:37,Debit,Phoenix,14.200.197.126,Online,Student,2024-11-04 08:08:18,,
492.06,23.0,74.0,1.0,857.8999999999996,2023-09-25 16:11:18,Debit,Mesa,166.7.230.111,Branch,Doctor,2024-11-04 08:10:49,,
842.01,53.0,185.0,1.0,509.4499999999998,2023-04-07 17:23:05,Debit,Nashville,171.150.178.172,Online,Student,2024-11-04 08:10:42,Low,
73.55000000000001,51.0,158.0,1.0,2812.06,2023-06-16 17:21:15,Debit,Virginia Beach,192.95.36.246,Branch,Retired,2024-11-04 08:09:07,Low,Young
760.53,57.0,118.0,1.0,6179.91,2023-06-16 16:41:23,Debit,Columbus,195.164.171.146,Branch,Doctor,2024-11-04 08:10:49,,
273.08,,134.0,1.0,6609.3,2023-09-11 17:31:10,Credit,Fort Worth,216.32.4.105,Branch,Engineer,2024-11-04 08:06:50,,
371.69,67.0,143.0,1.0,3484.32,2023-07-19 17:42:38,Debit,Oklahoma City,150.83.4.238,Online,Engineer,2024-11-04 08:10:02,,
218.96,18.0,13.0,1.0,754.21,2023-04-27 17:30:16,Debit,San Diego,152.140.239.181,Branch,Doctor,2024-11-04 08:08:01,Low,Young
227.39,18.0,65.0,1.0,751.0900000000001,2023-12-08 16:47:48,Debit,Louisville,121.67.144.20,Online,Student,2024-11-04 08:11:09,Low,
237.99,39.0,86.0,1.0,8510.09,2023-02-10 17:06:40,Debit,Los Angeles,200.164.13.160,Branch,Doctor,2024-11-04 08:06:33,Low,Young
186.6,58.0,13.0,1.0,1508.7200000000003,2023-06-26 18:57:37,Debit,San Jose,109.42.41.157,Branch,Student,2024-11-04 08:09:32,Low,
341.15,18.0,148.0,1.0,511.3699999999999,2023-10-12 16:02:13,Debit,Houston,23.92.205.75,ATM,Engineer,2024-11-04 08:07:29,,
434.58,59.0,215.0,1.0,12648.32,2023-10-30 17:17:51,Debit,Colorado Springs,100.137.90.188,ATM,Student,2024-11-04 08:10:35,Low,
312.88,54.0,44.0,1.0,233.21000000000004,2023-04-18 17:43:50,Debit,Columbus,55.154.161.250,Online,Engineer,2024-11-04 08:10:05,Low,Young
75.15,23.0,154.0,1.0,1092.9199999999996,2023-03-09 17:37:08,Debit,Louisville,40.198.240.246,Online,Retired,2024-11-04 08:11:42,,Young
23.30000000000001,59.0,161.0,1.0,6711.15,2023-04-24 17:01:08,Debit,Raleigh,26.105.49.129,Branch,Student,2024-11-04 08:07:02,,
47.379999999999995,25.0,61.00000000000001,1.0,459.3699999999999,2023-08-11 18:20:48,Debit,Oklahoma City,189.198.67.252,ATM,Retired,2024-11-04 08:10:00,,Young
512.81,79.0,30.0,1.0,6994.34,2023-01-30 17:11:53,Debit,Jacksonville,166.7.230.111,Branch,Doctor,2024-11-04 08:11:44,,Young
488.15,43.0,168.0,1.0,7071.09,2023-04-11 17:18:50,Credit,Los Angeles,45.182.28.148,Branch,Doctor,2024-11-04 08:11:23,,Young
12.819999999999993,44.0,156.0,1.0,9045.19,2023-04-17 16:56:06,Debit,Louisville,45.241.13.208,ATM,Engineer,2024-11-04 08:07:39,,
66.89999999999998,79.0,129.0,4.0,5238.71,2023-11-23 16:09:39,Debit,Tucson,201.113.165.203,ATM,Engineer,2024-11-04 08:11:33,Low,
535.91,43.0,22.0,1.0,9642.12,2023-12-25 17:46:24,Debit,Los Angeles,38.210.156.148,Branch,Doctor,2024-11-04 08:08:23,Low,
270.72,26.0,53.0,1.0,6263.96,2023-05-31 16:54:20,Debit,Los Angeles,178.34.103.183,Branch,Doctor,2024-11-04 08:07:52,Low,
97.98000000000002,72.0,18.0,1.0,7460.33,2023-11-06 17:23:08,Debit,Chicago,87.234.36.48,ATM,Retired,2024-11-04 08:10:00,Low,Young
196.08,61.0,98.0,1.0,4233.82,2023-02-20 17:28:15,Debit,Kansas City,165.114.224.47,Online,Engineer,2024-11-04 08:10:56,,Young
251.18,42.0,246.0,1.0,8303.9,2023-06-19 16:36:25,Debit,Mesa,157.130.28.27,Branch,Student,2024-11-04 08:06:27,,
44.52000000000001,28.0,205.0,1.0,314.27999999999975,2023-10-30 16:58:01,Debit,Philadelphia,57.232.212.116,Branch,Engineer,2024-11-04 08:12:22,,
178.87,35.0,180.0,1.0,5241.23,2023-09-08 16:48:51,Debit,Virginia Beach,143.212.47.226,Online,Engineer,2024-11-04 08:10:16,,
1176.28,54.0,174.0,5.0,323.6899999999996,2023-10-02 17:44:05,Debit,Atlanta,104.80.232.55,Branch,Engineer,2024-11-04 08:10:29,,Young
386.68,46.0,128.0,1.0,6863.06,2023-04-14 17:59:43,Debit,Indianapolis,138.181.222.38,ATM,Student,2024-11-04 08:07:02,Low,
167.14,76.0,20.0,1.0,3877.73,2023-10-17 16:58:59,Debit,Detroit,120.170.93.69,ATM,Engineer,2024-11-04 08:11:00,,
345.22,69.0,253.0,1.0,4046.58,2023-01-16 16:31:48,Debit,Denver,119.163.214.161,Branch,Retired,2024-11-04 08:11:19,,Young
74.85,72.0,117.0,1.0,2409.73,2023-06-02 16:48:43,Debit,Washington,104.155.121.252,Online,Retired,2024-11-04 08:08:37,,Young
671.73,58.0,54.0,1.0,5211.88,2023-11-10 16:10:34,Debit,Nashville,14.105.144.122,Branch,Student,2024-11-04 08:11:36,,
255.04,45.0,152.0,1.0,6217.86,2023-09-18 16:04:52,Debit,Atlanta,2.61.10.58,Branch,Doctor,2024-11-04 08:09:16,,Young
45.77000000000001,25.0,109.0,1.0,5978.12,2023-12-21 17:01:24,Debit,San Diego,140.212.253.222,ATM,Doctor,2024-11-04 08:12:00,,Young
329.69,26.0,66.0,1.0,1671.6599999999999,2023-05-01 17:17:12,Debit,Los Angeles,47.82.77.181,Branch,Engineer,2024-11-04 08:11:25,,
362.04,58.0,198.0,2.0,8421.88,2023-09-22 16:42:15,Debit,San Antonio,48.19.99.211,Online,Engineer,2024-11-04 08:06:44,Low,Young
11.920000000000016,53.0,52.0,1.0,14611.9,2023-09-20 17:25:26,Debit,Houston,91.204.200.167,ATM,Retired,2024-11-04 08:07:23,,Young
47.420000000000016,64.0,27.999999999999986,1.0,8253.52,2023-06-09 16:10:51,Debit,San Jose,92.214.76.157,Branch,Engineer,2024-11-04 08:07:18,,
35.99000000000001,63.0,129.0,1.0,4489.79,2023-03-30 16:09:26,Debit,Memphis,59.208.79.116,ATM,Student,2024-11-04 08:10:01,,
151.19,37.0,96.0,1.0,11903.82,2023-05-02 16:14:22,Debit,Nashville,76.0.164.168,Branch,Retired,2024-11-04 08:06:34,Low,Young
242.62,22.0,234.0,1.0,483.02000000000044,2023-02-27 16:39:28,Debit,Miami,176.96.83.253,ATM,Engineer,2024-11-04 08:10:57,,Young
48.72,21.0,17.0,1.0,816.0799999999999,2023-02-02 16:19:31,Debit,Fresno,112.86.148.212,Online,Engineer,2024-11-04 08:07:20,,
43.46000000000001,25.0,80.0,1.0,578.0599999999995,2023-07-10 16:43:05,Debit,Boston,77.7.223.184,Online,Student,2024-11-04 08:10:08,,
1036.21,25.0,126.0,1.0,477.3000000000002,2023-06-30 17:10:38,Debit,Colorado Springs,116.237.223.50,ATM,Doctor,2024-11-04 08:10:24,Low,
443.79,53.0,87.0,1.0,3133.85,2023-02-01 18:47:20,Debit,Charlotte,77.7.223.184,Online,Doctor,2024-11-04 08:12:12,,
365.14,68.0,57.0,1.0,5894.09,2023-10-09 18:43:04,Debit,Mesa,197.187.216.106,ATM,Engineer,2024-11-04 08:11:35,Low,
757.41,22.0,37.0,1.0,9532.42,2023-07-24 16:45:31,Credit,San Francisco,9.230.41.239,Branch,Student,2024-11-04 08:08:37,Low,
20.54000000000002,51.0,72.0,1.0,5327.03,2023-09-06 17:01:50,Debit,Omaha,29.168.185.63,ATM,Doctor,2024-11-04 08:12:08,,Young
475.36,34.0,105.0,1.0,2000.6,2023-10-10 16:42:09,Debit,Chicago,59.12.96.11,ATM,Student,2024-11-04 08:11:30,Low,
34.74000000000001,56.0,24.0,1.0,6827.57,2023-07-17 16:57:14,Debit,Austin,136.104.90.223,Branch,Retired,2024-11-04 08:09:35,Low,Young
689.54,27.0,93.0,1.0,1633.7600000000002,2023-05-17 17:00:34,Debit,Phoenix,4.105.134.118,Online,Retired,2024-11-04 08:09:42,Low,Young
211.18,73.0,90.0,1.0,4069.17,2023-04-03 16:37:24,Debit,Colorado Springs,70.130.169.235,ATM,Retired,2024-11-04 08:09:39,Low,Young
211.36,51.0,286.0,1.0,7943.47,2023-09-12 16:28:38,Debit,Denver,211.97.88.141,ATM,Retired,2024-11-04 08:09:26,Low,Young
744.41,39.0,107.0,1.0,8842.47,2023-12-08 16:39:15,Debit,Oklahoma City,49.20.211.229,ATM,Retired,2024-11-04 08:11:35,,Young
61.43000000000001,24.0,170.0,1.0,1882.77,2023-03-13 16:25:34,Debit,Fresno,117.67.192.211,ATM,Retired,2024-11-04 08:07:18,,Young
167.44,37.0,82.0,1.0,12526.71,2023-03-09 16:31:54,Debit,San Diego,64.57.44.102,Branch,Student,2024-11-04 08:10:46,,
361.46,21.0,83.0,1.0,4737.84,2023-06-14 16:30:42,Debit,San Francisco,157.164.245.130,ATM,Retired,2024-11-04 08:12:09,,Young
378.85,78.0,126.0,1.0,2300.53,2023-11-27 16:43:28,Credit,Denver,72.192.101.196,Branch,Engineer,2024-11-04 08:07:12,,
241.11,30.0,55.0,1.0,12385.05,2023-08-21 16:28:17,Debit,Oklahoma City,147.114.91.132,ATM,Student,2024-11-04 08:08:40,,
131.93,31.0,13.0,1.0,4547.06,2023-11-15 16:54:44,Credit,Dallas,66.23.166.248,Branch,Doctor,2024-11-04 08:10:30,,
20.279999999999973,36.0,213.0,1.0,2047.83,2023-07-17 16:48:23,Debit,Albuquerque,57.166.147.242,Online,Student,2024-11-04 08:10:54,,
415.88,70.0,170.0,1.0,10008.33,2023-05-03 17:04:32,Debit,Atlanta,175.166.115.182,ATM,Doctor,2024-11-04 08:07:46,Low,Young
49.99000000000001,62.0,,1.0,2299.64,2023-07-10 16:51:12,Debit,Oklahoma City,157.164.245.130,Online,Doctor,2024-11-04 08:11:43,,
1221.65,27.0,153.0,1.0,243.92000000000007,2023-11-23 18:00:00,Debit,Mesa,137.135.250.168,ATM,Retired,2024-11-04 08:07:08,,Young
100.66,50.0,144.0,1.0,14473.33,2023-11-06 17:53:25,Debit,Austin,134.247.5.188,ATM,Doctor,2024-11-04 08:12:06,,
485.54,19.0,148.0,1.0,1533.3199999999997,2023-07-03 17:03:48,Debit,Phoenix,169.67.220.37,Branch,Engineer,2024-11-04 08:09:17,,Young
321.15,46.0,179.0,1.0,7005.05,2023-05-30 17:54:22,Credit,Denver,189.20.224.220,Online,Engineer,2024-11-04 08:11:17,,
711.3,21.0,51.0,1.0,955.3999999999996,2023-03-13 17:26:17,Debit,New York,69.61.96.139,Branch,Retired,2024-11-04 08:10:31,,Young
12.230000000000018,42.0,139.0,1.0,7844.88,2023-07-10 18:16:07,Debit,San Antonio,143.212.47.226,ATM,Student,2024-11-04 08:06:43,,
350.94,20.0,64.0,1.0,221.5600000000004,2023-11-23 17:23:16,Debit,El Paso,76.136.92.235,Online,Engineer,2024-11-04 08:11:23,,Young
301.85,54.0,25.0,1.0,6586.19,2023-05-18 16:16:53,Debit,Virginia Beach,200.136.146.93,Branch,Engineer,2024-11-04 08:07:20,,Young
29.339999999999975,65.0,30.0,1.0,3944.82,2023-05-09 16:55:54,Debit,Seattle,93.151.52.152,ATM,Doctor,2024-11-04 08:09:15,,
231.71,27.0,148.0,1.0,1127.9799999999996,2023-08-25 18:47:28,Debit,Las Vegas,105.136.156.29,Online,Engineer,2024-11-04 08:06:36,,Young
179.43,58.0,244.0,1.0,2626.63,2023-12-25 17:05:00,Debit,Omaha,3.70.1.133,ATM,Student,2024-11-04 08:09:12,Low,
36.70999999999998,48.0,55.0,1.0,6459.38,2023-05-16 16:21:42,Credit,San Jose,83.80.89.29,Online,Student,2024-11-04 08:09:22,,
138.12,53.0,281.0,1.0,1649.69,2023-08-23 16:32:59,Debit,Virginia Beach,180.224.54.115,Online,Engineer,2024-11-04 08:10:52,,Young
233.24,33.0,72.0,1.0,6939.23,2023-06-05 16:06:43,Credit,Virginia Beach,53.218.177.171,Online,Student,2024-11-04 08:10:45,,
609.14,39.0,177.0,1.0,9033.87,2023-05-15 16:37:12,Debit,Charlotte,146.69.70.214,Branch,Retired,2024-11-04 08:11:30,,Young
436.64,31.0,111.0,1.0,14365.18,2023-05-22 17:24:46,Credit,Memphis,93.169.212.219,Branch,Doctor,2024-11-04 08:08:54,,Young
870.43,29.0,55.0,1.0,10115.18,2023-06-26 18:25:14,Debit,Miami,65.164.3.100,ATM,Student,2024-11-04 08:06:40,,
354.4,74.0,128.0,1.0,7358.65,2023-04-10 17:57:59,Debit,Milwaukee,72.128.135.172,ATM,Doctor,2024-11-04 08:06:40,Low,
22.629999999999995,53.0,112.0,1.0,4438.03,2023-10-10 17:07:27,Debit,Colorado Springs,120.32.147.210,ATM,Engineer,2024-11-04 08:09:16,Low,Young
182.19,26.0,53.0,1.0,1176.0999999999995,2023-07-25 17:42:45,Debit,Louisville,199.103.32.145,ATM,Doctor,2024-11-04 08:10:40,,Young
126.81,26.0,290.0,1.0,5427.98,2023-09-04 16:41:19,Debit,Raleigh,97.4.209.133,Branch,Retired,2024-11-04 08:09:46,,Young
288.17,37.0,50.0,1.0,3653.11,2023-06-19 16:46:11,Credit,Tucson,20.147.6.179,Branch,Doctor,2024-11-04 08:11:13,Low,Young
118.76999999999998,55.0,123.0,1.0,2104.82,2023-09-26 18:36:46,Credit,Omaha,101.223.82.253,ATM,Doctor,2024-11-04 08:10:01,Low,Young
651.82,21.0,166.0,1.0,1802.77,2023-03-13 16:08:41,Debit,Dallas,219.98.242.240,Online,Engineer,2024-11-04 08:07:12,,Young
66.65,37.0,33.0,1.0,3559.96,2023-11-20 16:29:28,Credit,San Antonio,26.105.49.129,ATM,Student,2024-11-04 08:06:48,,
98.53,69.0,166.0,1.0,3564.8,2023-02-24 17:00:26,Debit,San Francisco,74.58.165.67,ATM,Student,2024-11-04 08:08:18,,
138.95000000000002,71.0,30.0,1.0,6752.92,2023-10-24 16:43:03,Debit,Oklahoma City,196.244.194.198,Branch,Retired,2024-11-04 08:08:26,,Young
33.889999999999986,26.0,177.0,1.0,1444.75,2023-08-07 16:40:02,Credit,Albuquerque,112.222.0.29,Online,Doctor,2024-11-04 08:07:01,Low,Young
23.70999999999998,58.0,164.0,1.0,10788.89,2023-09-26 17:07:06,Debit,El Paso,91.204.200.167,ATM,Retired,2024-11-04 08:09:17,,Young
1830.0,55.0,238.0,1.0,2235.7,2023-03-31 17:36:57,Debit,Mesa,162.58.247.55,ATM,Engineer,2024-11-04 08:08:08,,Young
26.060000000000002,65.0,283.0,1.0,12893.63,2023-10-13 16:08:26,Debit,New York,188.205.152.176,Branch,Engineer,2024-11-04 08:10:31,,
17.069999999999993,27.0,44.0,1.0,2798.15,2023-06-30 16:31:46,Debit,Detroit,200.13.225.150,ATM,Engineer,2024-11-04 08:09:48,,Young
703.89,46.0,62.0,1.0,3583.67,2023-02-03 18:15:15,Debit,Tucson,147.227.81.224,Branch,Engineer,2024-11-04 08:10:20,,
1271.9,47.0,155.0,1.0,2120.8,2023-06-22 16:47:47,Debit,Virginia Beach,146.69.70.214,Online,Doctor,2024-11-04 08:08:03,,Young
26.55000000000001,77.0,228.0,1.0,3085.38,2023-01-17 18:42:28,Debit,Raleigh,204.34.243.93,ATM,Retired,2024-11-04 08:09:02,,Young
147.4,42.0,259.0,1.0,6797.71,2023-08-24 18:54:06,Debit,Philadelphia,80.92.209.207,ATM,Retired,2024-11-04 08:06:33,Low,Young
202.11,27.0,18.0,1.0,746.4700000000003,2023-05-01 18:28:00,Debit,Houston,49.172.82.247,Online,Engineer,2024-11-04 08:07:16,Low,
308.42,75.0,39.0,1.0,5427.81,2023-05-15 16:25:29,Debit,Las Vegas,32.71.250.58,Branch,Doctor,2024-11-04 08:06:54,,
11.180000000000007,53.0,144.0,1.0,7467.3,2023-01-16 16:14:45,Credit,Boston,113.115.81.178,Branch,Engineer,2024-11-04 08:08:01,Low,
294.15,38.0,136.0,1.0,6362.16,2023-05-15 16:40:24,Credit,Denver,59.127.135.25,Branch,Student,2024-11-04 08:08:53,Low,
29.579999999999984,54.0,,1.0,8345.26,2023-01-30 17:28:00,Debit,Las Vegas,113.115.81.178,ATM,Engineer,2024-11-04 08:11:28,,Young
