TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,TransactionAmount_Binned,CustomerAge_Binned,Target
251.18,42.0,246.0,1.0,8303.9,Debit,Louisville,ATM,Engineer,Low,Young,0.0
44.52000000000001,28.0,205.0,1.0,314.27999999999975,Debit,Tucson,ATM,Engineer,Low,Young,0.0
178.87,35.0,180.0,1.0,5241.23,Debit,Los Angeles,Branch,Doctor,Low,Young,0.0
1176.28,54.0,174.0,5.0,323.6899999999996,Debit,Los Angeles,Branch,Doctor,Low,Young,0.0
386.68,46.0,128.0,1.0,6863.06,Debit,Chicago,ATM,Retired,Low,Young,3.0
167.14,76.0,20.0,1.0,3877.73,Debit,Kansas City,Online,Engineer,Low,Young,3.0
345.22,69.0,253.0,1.0,4046.58,Debit,Mesa,Branch,Student,Low,Young,1.0
74.85,72.0,117.0,1.0,2409.73,Debit,Philadelphia,Branch,Engineer,Low,Young,2.0
671.73,58.0,54.0,1.0,5211.88,Debit,Virginia Beach,Online,Engineer,Low,Young,1.0
255.04,45.0,152.0,1.0,6217.86,Debit,Atlanta,Branch,Engineer,Low,Young,3.0
45.77000000000001,25.0,109.0,1.0,5978.12,Debit,Indianapolis,ATM,Student,Low,Young,1.0
329.69,26.0,66.0,1.0,1671.6599999999999,Debit,Detroit,ATM,Engineer,Low,Young,1.0
362.04,58.0,198.0,2.0,8421.88,Debit,Denver,Branch,Retired,Low,Young,3.0
11.920000000000016,53.0,52.0,1.0,14611.9,Debit,Washington,Online,Retired,Low,Young,3.0
47.420000000000016,64.0,27.999999999999986,1.0,8253.52,Debit,Nashville,Branch,Student,Low,Young,1.0
35.99000000000001,63.0,129.0,1.0,4489.79,Debit,Atlanta,Branch,Doctor,Low,Young,0.0
151.19,37.0,96.0,1.0,11903.82,Debit,San Diego,ATM,Doctor,Low,Young,2.0
242.62,22.0,234.0,1.0,483.02000000000044,Debit,Los Angeles,Branch,Engineer,Low,Young,1.0
48.72,21.0,17.0,1.0,816.0799999999999,Debit,San Antonio,Online,Engineer,Low,Young,3.0
43.46000000000001,25.0,80.0,1.0,578.0599999999995,Debit,Houston,ATM,Retired,Low,Young,2.0
1036.21,25.0,126.0,1.0,477.3000000000002,Debit,San Jose,Branch,Engineer,Low,Young,2.0
443.79,53.0,87.0,1.0,3133.85,Debit,Memphis,ATM,Student,Low,Young,1.0
365.14,68.0,57.0,1.0,5894.09,Debit,Nashville,Branch,Retired,Low,Young,3.0
757.41,22.0,37.0,1.0,9532.42,Debit,Miami,ATM,Engineer,Low,Young,3.0
20.54000000000002,51.0,72.0,1.0,5327.03,Debit,Fresno,Online,Engineer,Low,Young,0.0
475.36,34.0,105.0,1.0,2000.6,Debit,Boston,Online,Student,Low,Young,1.0
34.74000000000001,56.0,24.0,1.0,6827.57,Debit,Colorado Springs,ATM,Doctor,Low,Young,0.0
689.54,27.0,93.0,1.0,1633.7600000000002,Debit,Charlotte,Online,Doctor,Low,Young,1.0
211.18,73.0,90.0,1.0,4069.17,Debit,Mesa,ATM,Engineer,Low,Young,1.0
211.36,51.0,286.0,1.0,7943.47,Credit,San Francisco,Branch,Student,Low,Young,1.0
744.41,39.0,107.0,1.0,8842.47,Debit,Omaha,ATM,Doctor,Low,Young,0.0
61.43000000000001,24.0,170.0,1.0,1882.77,Debit,Chicago,ATM,Student,Low,Young,1.0
167.44,37.0,82.0,1.0,12526.71,Debit,Austin,Branch,Retired,Low,Young,3.0
361.46,21.0,83.0,1.0,4737.84,Debit,Phoenix,Online,Retired,Low,Young,2.0
378.85,78.0,126.0,1.0,2300.53,Debit,Colorado Springs,ATM,Retired,Low,Young,3.0
241.11,30.0,55.0,1.0,12385.05,Debit,Denver,ATM,Retired,Low,Young,3.0
131.93,31.0,13.0,1.0,4547.06,Debit,Oklahoma City,ATM,Retired,Low,Young,3.0
20.279999999999973,36.0,213.0,1.0,2047.83,Debit,Fresno,ATM,Retired,Low,Young,3.0
415.88,70.0,170.0,1.0,10008.33,Debit,San Diego,Branch,Student,Low,Young,1.0
49.99000000000001,62.0,119.42293906810036,1.0,2299.64,Debit,San Francisco,ATM,Retired,Low,Young,3.0
1221.65,27.0,153.0,1.0,243.92000000000007,Credit,Denver,Branch,Engineer,Low,Young,0.0
100.66,50.0,144.0,1.0,14473.33,Debit,Oklahoma City,ATM,Student,Low,Young,1.0
485.54,19.0,148.0,1.0,1533.3199999999997,Credit,Dallas,Branch,Doctor,Low,Young,2.0
321.15,46.0,179.0,1.0,7005.05,Debit,Albuquerque,Online,Student,Low,Young,1.0
711.3,21.0,51.0,1.0,955.3999999999996,Debit,Atlanta,ATM,Doctor,Low,Young,3.0
12.230000000000018,42.0,139.0,1.0,7844.88,Debit,Oklahoma City,Online,Doctor,Low,Young,0.0
350.94,20.0,64.0,1.0,221.5600000000004,Debit,Mesa,ATM,Retired,Low,Young,3.0
301.85,54.0,25.0,1.0,6586.19,Debit,Austin,ATM,Doctor,Low,Young,1.0
29.339999999999975,65.0,30.0,1.0,3944.82,Credit,Phoenix,ATM,Student,Low,Young,1.0
231.71,27.0,148.0,1.0,1127.9799999999996,Debit,Phoenix,Branch,Engineer,Low,Young,3.0
179.43,58.0,244.0,1.0,2626.63,Credit,Denver,Online,Engineer,Low,Young,0.0
36.70999999999998,48.0,55.0,1.0,6459.38,Debit,New York,Branch,Retired,Low,Young,3.0
138.12,53.0,281.0,1.0,1649.69,Debit,Los Angeles,Online,Retired,Low,Young,3.0
233.24,33.0,72.0,1.0,6939.23,Debit,San Antonio,ATM,Student,Low,Young,1.0
609.14,39.0,177.0,1.0,9033.87,Debit,El Paso,Online,Engineer,Low,Young,3.0
436.64,31.0,111.0,1.0,14365.18,Debit,Virginia Beach,Branch,Engineer,Low,Young,0.0
870.43,29.0,55.0,1.0,10115.18,Debit,Seattle,ATM,Doctor,Low,Young,1.0
354.4,74.0,128.0,1.0,7358.65,Debit,Las Vegas,Online,Engineer,Low,Young,2.0
22.629999999999995,53.0,112.0,1.0,4438.03,Debit,Omaha,ATM,Student,Low,Young,2.0
182.19,26.0,53.0,1.0,1176.0999999999995,Credit,San Jose,Online,Student,Low,Young,1.0
126.81,26.0,290.0,1.0,5427.98,Debit,Virginia Beach,Online,Engineer,Low,Young,3.0
288.17,37.0,50.0,1.0,3653.11,Credit,Virginia Beach,Online,Student,Low,Young,1.0
118.76999999999998,55.0,123.0,1.0,2104.82,Debit,Colorado Springs,ATM,Doctor,Low,Young,2.0
651.82,21.0,166.0,1.0,1802.77,Debit,Charlotte,Branch,Retired,Low,Young,2.0
66.65,37.0,33.0,1.0,3559.96,Credit,Memphis,Branch,Doctor,Low,Young,3.0
98.53,69.0,166.0,1.0,3564.8,Debit,Miami,ATM,Student,Low,Young,1.0
138.95000000000002,71.0,30.0,1.0,6752.92,Debit,Philadelphia,Branch,Doctor,Low,Young,0.0
33.889999999999986,26.0,177.0,1.0,1444.75,Debit,Milwaukee,ATM,Doctor,Low,Young,1.0
23.70999999999998,58.0,164.0,1.0,10788.89,Debit,Seattle,Branch,Engineer,Low,Young,0.0
1830.0,55.0,238.0,1.0,2235.7,Debit,Colorado Springs,ATM,Engineer,Low,Young,0.0
26.060000000000002,65.0,283.0,1.0,12893.63,Debit,Louisville,ATM,Doctor,Low,Young,3.0
17.069999999999993,27.0,44.0,1.0,2798.15,Debit,Raleigh,Branch,Retired,Low,Young,3.0
703.89,46.0,62.0,1.0,3583.67,Credit,Tucson,Branch,Doctor,Low,Young,0.0
1271.9,47.0,155.0,1.0,2120.8,Credit,Omaha,ATM,Doctor,Low,Young,3.0
26.55000000000001,77.0,228.0,1.0,3085.38,Debit,Dallas,Online,Engineer,Low,Young,3.0
147.4,42.0,259.0,1.0,6797.71,Credit,San Antonio,ATM,Student,Low,Young,2.0
202.11,27.0,18.0,1.0,746.4700000000003,Debit,San Francisco,ATM,Student,Low,Young,1.0
308.42,75.0,39.0,1.0,5427.81,Debit,Oklahoma City,Branch,Retired,Low,Young,2.0
11.180000000000007,53.0,144.0,1.0,7467.3,Credit,Albuquerque,Online,Doctor,Low,Young,3.0
294.15,38.0,136.0,1.0,6362.16,Debit,El Paso,ATM,Retired,Low,Young,3.0
29.579999999999984,54.0,119.42293906810036,1.0,8345.26,Debit,Mesa,ATM,Engineer,Low,Young,3.0
139.45,27.0,31.0,1.0,1305.7600000000002,Debit,New York,Branch,Engineer,Low,Young,1.0
432.63,29.0,137.0,1.0,13648.36,Debit,Detroit,ATM,Engineer,Low,Young,3.0
131.43000000000004,43.0,65.0,1.0,1337.5,Debit,Tucson,Branch,Engineer,Low,Young,1.0
516.72,42.0,128.0,1.0,2015.69,Debit,Virginia Beach,Online,Doctor,Low,Young,3.0
121.82,69.0,123.0,3.0,8354.54,Debit,Raleigh,ATM,Retired,Low,Young,3.0
374.5,26.0,178.0,1.0,1671.5100000000002,Debit,Philadelphia,ATM,Retired,Low,Young,2.0
166.13,68.0,227.0,1.0,11822.53,Debit,Houston,Online,Engineer,Low,Young,2.0
626.9,23.0,146.0,1.0,587.1099999999997,Debit,Las Vegas,Branch,Doctor,Low,Young,2.0
466.85,56.0,165.0,1.0,5422.53,Credit,Boston,Branch,Engineer,Low,Young,1.0
788.84,58.0,231.0,1.0,1913.73,Credit,Denver,Branch,Student,Low,Young,1.0
873.65,37.0,59.0,1.1216216216216217,12139.83,Debit,Las Vegas,ATM,Engineer,Low,Young,3.0
525.28,69.0,134.0,1.0,4693.6,Debit,Washington,ATM,Retired,Low,Young,3.0
110.17000000000002,30.0,137.0,1.0,464.1999999999998,Debit,Raleigh,Branch,Engineer,Low,Young,2.0
632.69,80.0,76.0,1.0,4363.74,Credit,Omaha,Online,Retired,Low,Young,3.0
124.35,72.0,90.0,1.0,3319.76,Debit,Phoenix,Online,Engineer,Low,Young,0.0
43.849999999999994,62.0,122.0,1.0,4356.98,Debit,Sacramento,Online,Doctor,Low,Young,0.0
283.81,28.0,29.000000000000014,1.0,1519.35,Debit,Los Angeles,ATM,Engineer,Low,Young,0.0
168.53,71.0,112.0,1.0,5962.58,Credit,Indianapolis,Branch,Retired,Low,Young,3.0
218.59,40.0,123.0,1.0,6699.23,Debit,Phoenix,Branch,Retired,Low,Young,3.0
132.84,21.0,143.0,1.0,822.7299999999996,Debit,Miami,Online,Student,Low,Young,1.0
157.37,42.0,289.0,1.0,13964.31,Debit,Colorado Springs,Online,Doctor,Low,Young,0.0
144.77000000000004,20.0,159.0,1.0,867.3199999999997,Credit,Sacramento,ATM,Retired,Low,Young,3.0
643.22,64.0,93.0,1.0,1035.8600000000001,Debit,Fresno,Branch,Engineer,Low,Young,2.0
1392.54,41.0,297.0,1.0,13347.69,Debit,Boston,Branch,Student,Low,Young,1.0
208.07,32.0,36.0,1.0,8478.9,Debit,Memphis,ATM,Doctor,Low,Young,2.0
94.30000000000001,57.0,57.0,1.1216216216216217,11088.95,Debit,El Paso,ATM,Student,Low,Young,1.0
295.5,59.0,36.0,1.0,6280.66,Debit,Fort Worth,Online,Student,Low,Young,2.0
30.230000000000018,44.0,99.0,1.0,481.1300000000001,Debit,Milwaukee,ATM,Engineer,Low,Young,3.0
112.05000000000001,26.0,159.0,1.0,1122.8799999999997,Debit,Louisville,Branch,Student,Low,Young,1.0
180.24,58.0,144.0,1.0,8431.23,Debit,Austin,Online,Retired,Low,Young,3.0
13.70999999999998,38.0,148.0,1.0,8342.79,Debit,Charlotte,ATM,Doctor,Low,Young,0.0
96.54000000000002,58.0,95.0,1.0,7182.22,Debit,Philadelphia,Online,Engineer,Low,Young,3.0
79.35,67.0,70.0,1.0,1692.15,Credit,Nashville,Branch,Retired,Low,Young,3.0
101.04000000000002,27.0,160.0,1.0,1695.5699999999997,Debit,Milwaukee,Branch,Retired,Low,Young,2.0
74.42000000000002,49.0,68.0,1.0,6264.21,Debit,Atlanta,Online,Retired,Low,Young,3.0
39.65999999999997,52.0,169.0,1.0,8497.34,Debit,San Diego,Branch,Student,Low,Young,1.0
99.36000000000001,40.0,46.0,1.0,1272.12,Debit,San Jose,ATM,Student,Low,Young,2.0
123.85,56.0,244.0,1.0,3959.62,Debit,Fort Worth,ATM,Student,Low,Young,1.0
426.93,19.0,248.0,1.0,476.1899999999996,Debit,Kansas City,ATM,Doctor,Low,Young,0.0
133.73,25.0,123.0,1.0,1872.2200000000003,Debit,Dallas,Online,Retired,Low,Young,3.0
222.39,49.0,73.0,1.0,3117.39,Debit,Virginia Beach,ATM,Retired,Low,Young,2.0
215.94,22.0,140.0,1.0,1841.69,Debit,Columbus,ATM,Engineer,Low,Young,3.0
6.300000000000011,80.0,283.0,5.0,7697.68,Credit,Colorado Springs,Online,Retired,Low,Young,3.0
826.23,29.0,209.0,1.0,7580.59,Credit,Raleigh,Branch,Student,Low,Young,1.0
297.6564675428116,35.0,67.0,1.0,7936.91,Debit,New York,Online,Retired,Low,Young,3.0
131.46,67.0,258.0,1.0,6642.33,Debit,Fort Worth,Online,Student,Low,Young,2.0
202.86,61.0,149.0,1.0,7642.25,Credit,Omaha,Online,Retired,Low,Young,3.0
268.39,26.0,171.0,1.0,136.73999999999978,Debit,Oklahoma City,ATM,Student,Low,Young,1.0
194.85,23.0,130.0,4.0,319.84000000000015,Credit,Fresno,Branch,Retired,Low,Young,3.0
137.35,40.0,220.0,1.0,12662.66,Debit,Oklahoma City,ATM,Doctor,Low,Young,0.0
712.75,44.0,25.0,1.0,8126.06,Debit,Philadelphia,Online,Retired,Low,Young,3.0
353.82,42.0,143.0,1.0,705.75,Debit,Milwaukee,ATM,Retired,Low,Young,3.0
507.25,44.67844382691544,143.0,1.0,5331.57,Debit,Oklahoma City,Branch,Engineer,Low,Young,3.0
212.74,27.0,128.0,1.0,7645.47,Debit,El Paso,ATM,Student,Low,Young,2.0
364.42,51.0,146.0,1.0,8119.73,Debit,Milwaukee,Online,Doctor,Low,Young,0.0
195.12,46.0,144.0,1.0,6101.15,Debit,Mesa,ATM,Retired,Low,Young,3.0
230.61,80.0,204.0,1.0,2561.42,Debit,Raleigh,Branch,Student,Low,Young,1.0
739.28,58.0,47.0,1.0,11905.64,Debit,Dallas,Branch,Retired,Low,Young,3.0
390.35,64.0,61.00000000000001,1.0,7095.88,Debit,Detroit,Online,Engineer,Low,Young,3.0
242.03,58.0,124.0,1.0,4382.73,Debit,Chicago,ATM,Student,Low,Young,1.0
242.39,18.0,271.0,1.0,1328.73,Credit,Boston,Branch,Engineer,Low,Young,0.0
135.03,23.0,180.0,1.0,1278.0,Credit,Philadelphia,Branch,Retired,Low,Young,3.0
83.5,61.0,91.0,5.0,1749.79,Debit,Columbus,Branch,Student,Low,Young,1.0
193.54,80.0,267.0,1.0,2929.51,Debit,Philadelphia,Branch,Doctor,Low,Young,3.0
617.3600000000001,29.0,61.00000000000001,1.0,8926.38,Debit,Denver,Branch,Engineer,Low,Young,3.0
775.23,59.0,38.0,1.0,5977.59,Debit,Raleigh,Online,Retired,Low,Young,3.0
266.57,72.0,100.0,1.0,7676.92,Debit,Omaha,ATM,Engineer,Low,Young,1.0
153.4,45.0,144.0,1.0,4657.7,Credit,Fresno,Online,Doctor,Low,Young,0.0
946.94,53.0,251.0,1.0,5579.11,Debit,El Paso,ATM,Retired,Low,Young,3.0
5.1200000000000045,34.0,90.0,1.0,3293.01,Debit,Atlanta,ATM,Student,Low,Young,1.0
119.11000000000001,57.0,131.0,1.0,7998.25,Debit,Las Vegas,Online,Doctor,Low,Young,2.0
1096.7,24.0,147.0,1.0,1093.8900000000003,Debit,San Francisco,Online,Engineer,Low,Young,2.0
119.72,30.0,123.0,1.0,3435.34,Debit,Kansas City,ATM,Retired,Low,Young,3.0
107.4,58.0,32.0,1.0,344.0699999999997,Credit,Detroit,Branch,Retired,Low,Young,3.0
115.92000000000002,53.0,57.0,1.0,3897.17,Debit,Boston,ATM,Student,Low,Young,1.0
438.04,67.0,247.0,1.0,5358.95,Debit,San Antonio,Branch,Doctor,Low,Young,0.0
677.29,27.0,287.0,1.0,627.79,Debit,Chicago,Branch,Doctor,Low,Young,0.0
296.0,35.0,248.0,1.0,7418.82,Debit,Louisville,Online,Engineer,Low,Young,3.0
299.09,36.0,84.0,1.0,5615.26,Debit,Oklahoma City,Online,Doctor,Low,Young,0.0
461.52,24.0,44.0,1.0,1995.1800000000003,Debit,Mesa,Online,Engineer,Low,Young,2.0
100.51999999999998,50.0,110.0,1.0,453.3900000000003,Debit,Milwaukee,Online,Retired,Low,Young,3.0
85.35,66.0,166.0,1.0,2173.76,Debit,Albuquerque,Online,Student,Low,Young,0.0
79.75999999999999,39.0,170.0,1.0,6452.14,Debit,Nashville,Branch,Student,Low,Young,1.0
778.49,75.0,107.0,1.0,7713.67,Debit,Raleigh,Branch,Engineer,Low,Young,0.0
386.38,42.0,135.0,1.0,5528.36,Debit,Philadelphia,ATM,Retired,Low,Young,3.0
165.25,35.0,106.0,1.0,9939.94,Debit,Seattle,Branch,Engineer,Low,Young,3.0
14.29000000000002,34.0,150.0,1.0,7016.99,Debit,Mesa,ATM,Student,Low,Young,1.0
232.79,55.0,145.0,1.0,2661.3,Debit,Columbus,Branch,Student,Low,Young,1.0
1237.56,60.0,159.0,1.0,9410.17,Debit,Miami,Online,Student,Low,Young,2.0
92.29000000000005,54.0,115.0,1.1216216216216217,2026.3199999999997,Debit,El Paso,ATM,Doctor,Low,Young,2.0
293.97,68.0,153.0,1.0,7371.85,Debit,Chicago,Online,Engineer,Low,Young,2.0
136.32,19.0,113.0,1.0,264.8299999999999,Debit,New York,Branch,Engineer,Low,Young,0.0
251.06,36.0,34.0,1.0,10001.66,Debit,Mesa,Online,Student,Low,Young,1.0
50.170000000000016,77.0,35.0,1.0,7752.14,Credit,Seattle,Online,Engineer,Low,Young,0.0
21.399999999999977,34.0,258.0,1.0,9594.11,Credit,Nashville,Online,Engineer,Low,Young,0.0
73.28,21.0,21.0,1.0,1329.4099999999999,Credit,Chicago,ATM,Engineer,Low,Young,1.0
70.23000000000002,38.0,260.0,1.0,11624.93,Debit,Houston,ATM,Engineer,Low,Young,1.0
689.29,22.0,100.0,1.0,168.84000000000015,Credit,San Diego,Branch,Student,Low,Young,1.0
745.03,28.0,231.0,1.0,160.5699999999997,Debit,Washington,Branch,Doctor,Low,Young,0.0
54.610000000000014,58.0,160.0,1.0,7135.64,Debit,Charlotte,Branch,Student,Low,Young,1.0
54.05000000000001,27.0,146.0,1.0,469.1400000000003,Debit,Charlotte,Online,Doctor,Low,Young,0.0
107.47,67.0,144.0,1.0,7517.5,Debit,Fresno,Branch,Engineer,Low,Young,0.0
611.11,20.0,282.0,4.0,919.8400000000001,Debit,Indianapolis,ATM,Doctor,Low,Young,3.0
219.63,48.0,44.0,1.0,8013.63,Debit,Omaha,ATM,Doctor,Low,Young,0.0
188.7,44.67844382691544,123.0,1.0,5077.06,Credit,Detroit,ATM,Engineer,Low,Young,1.0
93.51999999999998,51.0,97.0,1.0,2791.2,Debit,Jacksonville,Online,Doctor,Low,Young,0.0
275.92,62.0,107.0,1.0,1777.38,Debit,Austin,Branch,Doctor,Low,Young,0.0
376.79,68.0,265.0,1.0,7749.14,Credit,Fort Worth,Branch,Student,Low,Young,1.0
8.980000000000018,66.0,56.0,1.0,4516.76,Credit,Virginia Beach,Branch,Retired,Low,Young,3.0
697.32,68.0,91.0,1.0,2016.02,Debit,Tucson,ATM,Doctor,Low,Young,3.0
17.44999999999999,18.0,88.0,1.0,1959.52,Debit,Virginia Beach,Online,Doctor,Low,Young,2.0
302.16,80.0,138.0,5.0,3876.61,Debit,Fort Worth,Online,Engineer,Low,Young,1.0
442.74,23.0,136.0,1.0,1790.27,Credit,Baltimore,Branch,Student,Low,Young,1.0
623.9,27.0,249.0,1.0,711.4700000000003,Debit,Denver,ATM,Doctor,Low,Young,3.0
445.41,35.0,235.0,3.0,12154.66,Credit,Los Angeles,Online,Retired,Low,Young,3.0
63.40999999999997,26.0,36.0,1.0,1546.2200000000003,Credit,Virginia Beach,Branch,Retired,Low,Young,3.0
346.85,44.0,88.0,1.0,7208.15,Debit,Oklahoma City,Branch,Student,Low,Young,1.0
71.94999999999999,59.0,53.0,1.0,9267.32,Credit,Baltimore,ATM,Engineer,Low,Young,1.0
7.5,63.0,36.0,1.0,6485.78,Debit,Albuquerque,Online,Student,Low,Young,1.0
206.46,65.0,279.0,1.0,3984.38,Credit,Sacramento,Branch,Engineer,Low,Young,2.0
423.11,60.0,47.0,1.0,412.77999999999975,Debit,Nashville,Branch,Retired,Low,Young,3.0
35.84000000000003,54.0,172.0,1.0,4795.65,Credit,El Paso,Online,Engineer,Low,Young,1.0
88.6,28.0,105.0,1.0,246.5699999999997,Debit,Seattle,ATM,Retired,Low,Young,3.0
1431.3000000000002,18.0,168.0,1.0,1058.13,Debit,Denver,ATM,Doctor,Low,Young,2.0
53.81,55.0,37.0,2.0,5113.438123505975,Debit,Fresno,Online,Doctor,Low,Young,0.0
22.45999999999998,54.0,78.0,1.0,6631.5,Debit,Dallas,ATM,Student,Low,Young,1.0
334.89,21.0,260.0,1.0,1661.6800000000003,Debit,Charlotte,ATM,Retired,Low,Young,3.0
319.27,54.0,59.0,1.0,5504.01,Debit,Memphis,Online,Engineer,Low,Young,3.0
144.3,18.0,88.0,1.0,312.1899999999996,Credit,Las Vegas,Branch,Doctor,Low,Young,3.0
348.7,69.0,149.0,1.0,2445.58,Debit,Jacksonville,Online,Student,Low,Young,1.0
366.21,62.0,181.0,1.0,10862.99,Debit,Philadelphia,Branch,Student,Low,Young,1.0
99.11000000000001,55.0,12.0,1.0,5414.87,Debit,Washington,Online,Doctor,Low,Young,0.0
539.35,55.0,127.0,1.0,3919.44,Debit,Columbus,Branch,Retired,Low,Young,3.0
188.99,58.0,92.0,1.0,7315.34,Debit,Virginia Beach,Online,Doctor,Low,Young,0.0
1416.69,46.0,58.0,1.0,3740.73,Debit,Kansas City,Online,Student,Low,Young,1.0
710.14,26.0,227.0,1.0,465.6300000000001,Debit,Louisville,Online,Doctor,Low,Young,0.0
308.68,53.0,170.0,1.0,9992.36,Credit,Tucson,Branch,Student,Low,Young,1.0
166.68,57.0,139.0,1.0,5141.19,Debit,Miami,Branch,Student,Low,Young,1.0
0.9899999999999523,44.67844382691544,133.0,1.0,4317.85,Debit,Dallas,Branch,Engineer,Low,Young,2.0
505.19,30.0,128.0,5.0,5326.68,Debit,Charlotte,Branch,Engineer,Low,Young,1.0
66.57999999999998,23.0,79.0,1.0,1636.3199999999997,Debit,New York,ATM,Engineer,Low,Young,0.0
223.43,77.0,178.0,1.0,7932.41,Credit,Chicago,Online,Retired,Low,Young,3.0
659.95,60.0,114.0,1.0,3927.69,Debit,Raleigh,Online,Doctor,Low,Young,0.0
634.86,27.0,45.0,1.0,588.5,Debit,Denver,Online,Doctor,Low,Young,0.0
286.5,30.0,60.0,1.0,8517.95,Debit,Denver,ATM,Doctor,Low,Young,3.0
322.96,76.0,168.0,1.0,2401.59,Debit,San Diego,Branch,Student,Low,Young,1.0
654.48,19.0,114.0,1.0,6776.41,Debit,Colorado Springs,Branch,Student,Low,Young,1.0
157.97,48.0,140.0,1.0,5529.92,Debit,Las Vegas,Branch,Retired,Low,Young,2.0
120.9,40.0,52.0,1.0,9009.42,Debit,El Paso,ATM,Doctor,Low,Young,0.0
254.77,57.0,57.0,1.0,5994.87,Credit,Miami,Online,Retired,Low,Young,3.0
795.96,65.0,119.0,1.0,5468.58,Debit,Miami,Branch,Doctor,Low,Young,3.0
149.25,39.0,142.0,1.0,5677.52,Debit,Fort Worth,ATM,Retired,Low,Young,3.0
3.419999999999959,43.0,158.0,1.0,14180.21,Credit,Los Angeles,Online,Engineer,Low,Young,3.0
68.19,40.0,189.0,1.0,9895.1,Credit,San Antonio,ATM,Engineer,Low,Young,1.0
493.42,39.0,111.0,1.0,2232.84,Debit,Albuquerque,Online,Engineer,Low,Young,0.0
37.56999999999999,57.0,42.0,1.0,7739.54,Debit,San Francisco,ATM,Retired,Low,Young,3.0
127.0,19.0,68.0,5.0,431.15999999999985,Debit,Raleigh,Branch,Retired,Low,Young,3.0
96.88999999999999,59.0,53.0,1.0,6044.93,Credit,New York,Branch,Student,Low,Young,2.0
448.33,25.0,161.0,1.0,922.1900000000005,Debit,Philadelphia,ATM,Engineer,Low,Young,3.0
1116.48,51.0,55.0,1.0,447.52999999999975,Credit,Atlanta,Branch,Retired,Low,Young,3.0
8.649999999999977,48.0,273.0,1.0,10778.35,Debit,Atlanta,Branch,Student,Low,Young,2.0
65.57,41.0,82.0,1.0,5113.438123505975,Debit,New York,Online,Retired,Low,Young,3.0
539.81,46.0,177.0,1.0,2051.25,Credit,Boston,Online,Engineer,Low,Young,0.0
363.53,63.0,142.0,1.0,1038.9099999999994,Credit,Mesa,Online,Retired,Low,Young,3.0
64.9,51.0,72.0,1.0,6854.61,Credit,Boston,ATM,Retired,Low,Young,3.0
358.18,18.0,157.0,1.0,619.8599999999997,Debit,Columbus,ATM,Student,Low,Young,0.0
167.2,30.0,84.0,1.0,11320.83,Debit,Memphis,ATM,Student,Low,Young,1.0
121.91,60.0,133.0,1.0,14510.8,Credit,Boston,Branch,Doctor,Low,Young,0.0
137.57,54.0,70.0,1.0,5103.67,Debit,Detroit,ATM,Engineer,Low,Young,0.0
534.62,55.0,45.0,1.0,13793.53,Debit,Colorado Springs,Branch,Engineer,Low,Young,1.0
463.92,50.0,199.0,1.0,2403.39,Debit,New York,ATM,Doctor,Low,Young,3.0
320.14,60.0,96.0,1.0,3075.97,Debit,Albuquerque,Branch,Student,Low,Young,1.0
214.93,28.0,52.0,1.0,7835.4,Debit,Seattle,ATM,Engineer,Low,Young,2.0
660.02,20.0,84.0,1.0,414.4300000000003,Debit,Milwaukee,Online,Engineer,Low,Young,3.0
345.81,40.0,135.0,1.0,6116.8,Debit,Phoenix,Online,Student,Low,Young,1.0
143.54,71.0,80.0,1.0,6067.62,Credit,Jacksonville,Branch,Retired,Low,Young,3.0
42.55000000000004,53.0,29.000000000000014,1.0,7341.43,Credit,Kansas City,Branch,Retired,Low,Young,3.0
1063.25,21.0,128.0,1.0,1240.71,Debit,Detroit,Branch,Student,Low,Young,1.0
541.79,22.0,125.0,1.0,1454.08,Debit,Seattle,Branch,Student,Low,Young,1.0
40.56999999999999,26.0,63.0,1.0,1476.9099999999999,Credit,Philadelphia,Online,Doctor,Low,Young,0.0
120.24000000000001,18.0,131.0,2.0,1943.13,Credit,Houston,Branch,Engineer,Low,Young,3.0
498.67,28.0,244.0,1.0,1719.9700000000003,Debit,Jacksonville,ATM,Engineer,Low,Young,0.0
227.22,53.0,220.0,1.0,832.8199999999997,Debit,San Antonio,Branch,Doctor,Low,Young,1.0
1182.86,30.0,34.0,1.0,7696.16,Debit,Los Angeles,Branch,Retired,Low,Young,3.0
56.94,76.0,74.0,1.0,7004.63,Debit,San Diego,ATM,Doctor,Low,Young,0.0
629.82,68.0,159.0,1.0,6385.69,Debit,Raleigh,Branch,Engineer,Low,Young,2.0
59.44,35.0,176.0,1.0,5472.03,Credit,Virginia Beach,Branch,Engineer,Low,Young,0.0
186.69,30.0,54.0,1.0,8602.22,Credit,Oklahoma City,Branch,Engineer,Low,Young,0.0
230.46,19.0,179.0,1.0,162.52999999999975,Debit,Charlotte,Branch,Engineer,Low,Young,1.0
65.08999999999997,44.0,159.0,1.0,9370.9,Debit,Denver,Online,Engineer,Low,Young,0.0
457.09,55.0,63.0,1.0,8570.82,Debit,Sacramento,ATM,Doctor,Low,Young,1.0
552.02,44.0,100.0,1.0,522.0799999999999,Debit,Memphis,Online,Student,Low,Young,1.0
377.12,34.0,61.00000000000001,1.0,836.6700000000001,Credit,Portland,Branch,Student,Low,Young,1.0
